Hotel,URL,Room to be extracted
Hotel du Parc Hanoi,https://www.trip.com/hotels/detail/?cityId=286&hotelId=993385&checkIn=2024-07-03&checkOut=2024-07-04&adult=2&children=0&subStamp=341&crn=1&ages=&travelpurpose=0&curr=VND&link=title&hoteluniquekey=H4sIAAAAAAAAAON6ysTFJMEkxMTBKHWLiaN304mFLBa_BR0Pf9WI6f_S6OD5DUgfWtjiEMBTyAACCSUOjYxnzwDBkWyHSYwHGTlBosYRXo6CIMakFDdHJSeO5xP6jQTyJL6_XrmEUYFRE6xTIcHBEMaw2MvnKN_6OnCHXbSDJ4wRxMLxb5N0FAvHjyXiSo4cu1vnaguISNze9H4y3IwDMDOADItYx2qRde4PvWIcPGEMoBEfdsoAjTg9XUJJXoEFoqvBH6oLyLB4xglU9G0lbxSDEyvHsweXGGcwvrxgs5Fx1kwgyAx12MHIdIKxZXH1AqZXh18z72KCKDrEBHTcMqFTTAyXmBhuMTE8AvKfTHN9xcTwCcg6vEf_F1RhEzNDFzPDJGaw8lnMYFWLmBmkeFPMDJMski2SzExMU80VhDTefOzYwmZkzQH0m5ZgfIhnmJ9hYnpugUmmhalZprEB4yRGpoiIU4xShuYGZmbmhgYWFoaWZnqWiRapIbn5UWnFIY5WzFKMbh6MQWzGTgYmBpZRWlzMYX4u4GhgYPhgLwXiKcJ4WiCe4cwQpjl7txvZJ7Gm5ulGRGTc4i9g7GLkEGD0YIxgrGB8xQhS9QMUIABOhxoXGQIAAA&subChannel=&masterhotelid_tracelogid=d61b8c8b645e7&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=VND&locale=en-XX,Deluxe King Room
InterContinental Hanoi Landmark72,https://www.trip.com/hotels/detail/?cityEnName=Hanoi&cityId=286&hotelId=2998730&checkIn=2026-01-05&checkOut=2026-01-06&adult=2&children=0&crn=1&ages=&curr=VND&barcurr=VND&hoteluniquekey=H4sIAAAAAAAA_-P6x8zFJMEk9Z2Z41XL46lsQoxGBhIWk4UcGUAgaoKDp2ZM_6GvXZMcAngaGeVbXwfu2OfpMIPxVPN2xo2MHg-rRNa1JzrsYGQ6wbh90jvGBUzXbiucYmHhuPxF_hLLL6boaqXs1EolKxMdpZLMkpxUJSul4NSisszkVIXkjMSi9FQlHaWU1OJkoDiQlZibX5pXAmQbWpoaWFjoGRgABUsSKzxTlKzMdZSSE3OSS3MSS1JDKguAJpnpKGUWO5cUZRYEpeZmlpSkAlWlJeYUp4LEg1KLgTLJYEElP6AxRVCBzPw8iHZDFLGwxJzSVIgrgBa6pULtMK7VwfRBmGMIdmcbG5mbm5ijONtkQJxtWBv7iIUpOvYTC8MvFoYmVoYuVoZJrKwcXe19TLtYeYJMnANNPHUNdaN0DaUUDA0MDIxMTY3MdQ0SLRPNjBItdE0sDYwsLHRNLUzNjMw1ZvdvXLze2MhEgVFLMD7EM8zPsNyyojwzpyDN0MjEgPEUo5ShuamBobmxsaGFmbmhXkqiuYVlZUZVUo67mwdjEJuBBTA2naJsuJhDg10E639bFZzzkHGQYg7zc1F8mHPw06vJhvZaIJ4hjBdYtrVlhupjZvtImEgSa2qebkRERqNIAWMXI7cAowdjBGMFYwMj4ypGdi5mAyNDAaYNjIw7GP_DAOMrRpCZAB2yEBrhAgAA&masterhotelid_tracelogid=100025527-0a9a62a8-490288-585627&detailFilters=17%7C1%7E17%7E1*31%7C1646527%7E31%7E1646527*80%7C0%7C1%7E80%7E0*29%7C1%7E29%7E1%7C2&display=exavg&subStamp=132&isCT=true&isFlexible=F&locale=en-XX,1 King Bed Classic Room
InterContinental Hanoi Westlake,https://www.trip.com/hotels/detail/?cityEnName=Hanoi&cityId=286&hotelId=1646527&checkIn=2026-01-05&checkOut=2026-01-06&adult=2&children=0&crn=1&ages=&curr=VND&barcurr=VND&hoteluniquekey=H4sIAAAAAAAA_-P6y8zFJMEk9Y2ZY_OBx1PZhBiNDCQsJgs5yre-DtwRMdHB85tGTP-h1ZMdAngaGfsPfdWI8fd2mMG4f3_KRsYdckBFM5IcdjAynWB8e-EP4wKmVd_ETrGwcEx8q3iJ5RdTdLVSdmqlkpWJjlJJZklOqpKVUphjiJKOUkpqcTKQA2Ql5uaX5pUA2cbGhoZGlnoGBkDBksQKzxSwtuTEnOTSnMSS1JDKAqB2Mx2lzGLnkqLMgqDU3MySklSgqrTEnOJUkHhQajFQJhksqOQHNKYIKpCZnwfRbogiFpaYU5oKcQXQQrdUqB2GtTqYzg5OLSrLTE5VSM5ILEpPxe4DIyNjU0MjFB-YD4gPjGtjH7EwRcd-YmH4xcLQxMrQxcowiZWV49_eeUy7WHmCTJzDvC11DXWjdA2l5A0NDAxMDY1NTXUNEi2NLQyMLHVNLA2MLCx0DS2Nzc00vvzdsHi9sZGJAqOWYHyIZ5ifYbllRXlmTkGaoZGJAeMpRilDc1MDQ3Ng_FmYmRvqpSSaW1hWZlQl5bi7eTAGsRmbWxqYOkfZcDGHBrsI1v-2KjjnIeMgxRzm56L4MOfgp1eTDe21QHKGMLnAsq0tM1QfM9tHwuSTWFPzdCMiMhpFChi7GLkFGD0YIxgrGBsYGVcxsnMxGxgZCjBtYGTcwfgfBhhfMYJsAACNPyTu3wIAAA&masterhotelid_tracelogid=100051355-0a938029-490288-19376&detailFilters=17%7C1%7E17%7E1*31%7C1646527%7E31%7E1646527*80%7C0%7C1%7E80%7E0*29%7C1%7E29%7E1%7C2&hotelType=normal&display=exavg&subStamp=180&isCT=true&isFlexible=F&locale=en-XX,Classic Room
JW Marriott Hotel Hanoi,https://www.trip.com/hotels/detail/?cityEnName=Hanoi&cityId=286&hotelId=1586986&checkIn=2025-12-22&checkOut=2025-12-23&adult=2&children=0&crn=1&ages=&curr=VND&barcurr=VND&hoteluniquekey=H4sIAAAAAAAA_-P6xszFJMEk9Z6Z49TMD39ZhRiNDDgtPgk67pBrfR34eLqD5zeNmP5DYrMdAnhmMK56l7CCkXEj45tAoPTsTIcdjEwnGBd8vs20gOnxDY1TLCwcM87rXWL5xRRdrZSdWqlkZaKjVJJZkpOqZKUUnFpUlpmcqpCckViUnqqko5SSWpwMFAeyEnPzS_NKgGwjC1MDAwM9AwOgYElihWeKkpW5jlJyYk5yaU5iSWpIZQHQJDMdpcxi55KizIKg1NzMkpJUoKq0xJziVJB4UGoxUCYZLKjkBzSmCCqQmZ8H0W6IIhaWmFOaCnEF0EK3VKgdxrU6mD4IcwzB7mwTcwsLNGebUNvZBsQ427A29hELU3TsJxaGXywMTawMXawMk1hZOXYc6mLexcoT6OXr5Wiia6gbpWsopWAIDGpTQ2NTU12DREuLVFOLFF0TSwMjC3NdQyMTY2MLjVVrWhavNzYyUWDUEowP8QzzMyy3rCjPzClIAyowYDzFKGVobmpgaG5sbGhhZm6ol5JobmFZmVGVlOPu5sEYxOZs4eZmZhZlw8Uc5uci-DDn4KdXkw3tpUA8RRhPC8QzhPECy7a2zFB9zGwfCRNJYk3N042IyPgsXMDYxcgtwOjBGMFYwdjAyLiKkZ2L2cDIUIBpAyPjDsb_MMD4ihFkJgBa-26Q2QIAAA&edmHotelData=&masterhotelid_tracelogid=100051355-0a98e58d-490287-124338&detailFilters=17%7C1%7E17%7E1*31%7C1586986%7E31%7E1586986*80%7C0%7C1%7E80%7E0*29%7C1%7E29%7E1%7C2&hotelType=normal&display=exavg&subStamp=560&isCT=true&isFlexible=F&locale=en-XX,"Deluxe King, Guest Room, 1 King Bed"
L'Signature Hotel & Spa,https://www.trip.com/hotels/detail/?cityId=286&hotelId=110867470&checkIn=2024-09-09&checkOut=2024-09-10&adult=2&children=0&subStamp=750&crn=1&ages=&travelpurpose=0&curr=VND&link=title&hoteluniquekey=H4sIAAAAAAAAAONazsjFJMEkxMTBKDWHkePI_CNvWIUYjQzuM1pslXeUb30duMOpwcEzDQQKmhwCeCYxSnOePQMCIQ6CO-SACiSCHJzYOboe30uSYJnB2PfinckKRsaNjLZc1xcX5AY67GBkOsE4aVP-AqblfV1Wu5hYOLatqDsEpJZ84zvFxHCJieEWE8MjJoZXTAyfmBh-QeSbmBm6mBkmMYNVzWJmWMTMIMWbamiUlpSWaGSWmGZsqCCksf3gsW1sRkqTGJkiIk4xShmaG5iZmRsaWFgYWprpWSZapIbk5kelFYc4WjFLMbp5MAaxObmZuphbRGlxMYcGuwiWMs3ikI6TcZBiDvNzUUy4eKxk6hojey0QzxDGS2JNzdONiMiYJ1DA2MXIIcDowRjBWMH4ihGk6gfYtwD3MzyGQwEAAA&subChannel=&masterhotelid_tracelogid=e12fbfa26af31&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=VND&locale=en-XX,Superior Double No Window
L7 WEST LAKE HANOI BY LOTTE - L7 RESIDENCES,http://trip.com/hotels/detail/?cityEnName=Hanoi&cityId=286&hotelId=119719242&checkIn=2026-01-05&checkOut=2026-01-06&adult=2&children=0&crn=1&ages=&curr=VND&barcurr=VND&hoteluniquekey=H4sIAAAAAAAA_-NazMLFJMEkNYeF4-nB_hlsQlyGBkbmBoamZgZGBhfELH50Mjracl1fXKDe6eA5ayYQ5PY4BPAUMoBARbtDI2Pr68AdcksbHWYwnurqttzI-LBKZJ27YZTDDkamE4x_N21nXMD0p-2GzSkWFo4Hr8Uvsfxiiq5Wyk6tVLIy0VEqySzJSVWyUgpzDFHSUUpJLU4GcoCsxNz80rwSINvIxMDYwkTPwAAoWJJY4ZkC1pacmJNcmpNYkhpSWQDUbqajlFnsXFKUWRCUmptZUpIKVJWWmFOcChIPSi0GyiSDBZX8gMYUQQUy8_Mg2g1RxMISc0pTIa4AWuiWCrXDsFYH09nBqUVlmcmpCskZiUXpqdh9YGhqAPQEig_Mqe0DA2J8YFwb-4iFKTr2EwvDLxZWjt1XVzE2sTJ0sTJMYmXluDvvPOMuVsEgdydf4yhd8wBzT0tX3ShdwwusOzoeMUnJGRoYGJgaGpua6hokWhpbGBhZ6ppYGhhZWOiaGpmYaLTMnLl4vbGRiQKjlmB8iGeYn2G5ZUV5Zk5BmiHQ84ynGKUMzU0NDM2NjQ0tzMwN9VISzS0sKzOqknLc3TwYg9iMHZ3MXAyibLiYw_xcBB_mHPz0arKhvRSIpwjjaYF4hjBeYNnWlhmqj5ntI2EiSaypeboRERmNIgWMXYzcAowejBGMFYwNjIyrGNm5mA2MDAWYNjAy7mD8DwOMrxhBZgIAhDbT2QQDAAA&masterhotelid_tracelogid=100051355-0a938029-490288-5244&detailFilters=17%7C1~17~1*31%7C119719242~31~119719242*80%7C0%7C1~80~0*29%7C1~29~1%7C2&hotelType=normal&display=exavg&subStamp=270&isCT=true&isFlexible=F&locale=en-XX,One Bedroom Apartment
L7 WEST LAKE HANOI by LOTTE HOTELS,https://www.trip.com/hotels/detail/?cityEnName=Hanoi&cityId=286&hotelId=106511419&checkIn=2026-01-05&checkOut=2026-01-06&adult=2&children=0&crn=1&ages=&curr=VND&barcurr=VND&hoteluniquekey=H4sIAAAAAAAA_-NaxMLFJMEkNZuFY-3U9f1sQlyGBkbmBoamZgZGBhfELH50MjrOmgkEjp0Onpox_Ye-dvU4BPAUMoDAhyqHRkb51teBO26VOcxg3P3jidFGxmqRde4PvaIcdjAynWBc37ODcQHTkbYbNqdYWDjWfxe_xPKLKbpaKTu1UsnKREepJLMkJ1XJSik4tagsMzlVITkjsSg9VUlHKSW1OBkoDmQl5uaX5pUA2YamBhaGRnoGBkDBksQKzxQlK3MdpeTEnOTSnMSS1JDKAqBJZjpKmcXOJUWZBUGpuZklJalAVWmJOcWpIPGg1GKgTDJYUMkPaEwRVCAzPw-i3QBFLCwxpzQV4gqghW6pUDuMa3UwfRDmGILd2UYmhkaWlijONqG2sw2JcbZhbewjFqbo2E8sDL-AkXHrU2ITK0MXK8MkVlaOe80XGHexCga5Ogd7mOqaB5h7WrrqRukaXmDt_D-TSUrB0MDAwMjU1Mhc1yDR0sLMMDlZ18TSwMjCQtfQ1NTAwFjjyvKZi9cbG5koMGoJxod4hvkZlltWlGfmFKQZGpkYMJ5ilDI0NzUwNDc2NrQwMzfUS0k0t7CszKhKynF382AMYnNzczWyNI-y4WIO83MRfJhz8NOryYb2UiCeIoynBeIZwniBZVtbZqg-ZraPhIkksabm6UZEZDSKFDB2MXILMHowRjBWMDYwMq5iZOdiNjAyFGDawMi4g_E_DDC-YgSZCQBKs8rmBQMAAA&masterhotelid_tracelogid=100025527-0a9861cc-490288-155003&detailFilters=17%7C1%7E17%7E1*31%7C119719242%7E31%7E119719242*80%7C0%7C1%7E80%7E0*29%7C1%7E29%7E1%7C2&display=exavg&subStamp=1335&isCT=true&isFlexible=F&locale=en-XX,Superior Convertible
La Passion Premium Cau Go,https://www.trip.com/hotels/detail/?cityId=286&hotelId=108842804&checkIn=2024-09-09&checkOut=2024-09-10&adult=2&children=0&subStamp=658&crn=1&ages=&travelpurpose=0&curr=VND&link=title&hoteluniquekey=H4sIAAAAAAAAAOO6xcjFJMEkxMTBKHWekePSo63PWYWYDQ2MDB6xWVwwdFxSYMt1fX6jg2fr68AdcpzNDgE8hQxg4OEwidGGk-v64gJbrXAHQc2Y_kNfb4Q4KMkrsGjCVBjCGBbPOINYODZM4YpicGLnePvyd64EywzGLfM-G29kFFnn_rBqipvDDkamE4ytbysWMJ1quGu5i4mV4_m1HsZDTCwcm65ynmJiuMTEcIuJ4RET2JxXTAyfmBh-QRU1MTN0MTNMYgYrncUMVrGImUGK1zjV0sQU6JtE81RLMwUhjcn7j21jM1KaxMgUEXGKUcrQ3MDMzNzQwMLC0NJMzzLRIjUkNz8qrTjE0YpZitHNgzGIzdDV0MTQIkqLizk02EWwlGkWh3ScjIMUc5ifi2LCxWMlU9cY2WuBeIYwXhJrap5uRETGPIECxi5GDgFGD8YIxgrGV4wgVT_AngYAXuJ90HYBAAA&subChannel=&masterhotelid_tracelogid=3e945102a7e96&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=VND&locale=en-XX,Grand Double Room
La Siesta Premium Hang Be,https://www.trip.com/hotels/detail/?cityId=286&hotelId=33520498&checkIn=2024-07-17&checkOut=2024-07-18&adult=2&children=0&subStamp=1100&crn=1&ages=&travelpurpose=0&curr=VND&link=review&hoteluniquekey=H4sIAAAAAAAAAON6xsTFJMEkxMTBKHWbiePPkc47rBYThRyrRda5P5zS5OAJpKpERFodAngKGUBAodChkXFJgS3Xde00h0mMBxk5QaIqcZ6OgiAG6wRXRyVHjkdXlkkIKEtc_DrVToFRE6zxQaKDIYxhcY7R8U3gDrlW6zgHTxgjiIVj3w65KBaOpg-SSk4cl7dsUBbIk5h7r2MpI8yMAwFQM4AMi718jkCNrwMtfBw8YQygGetm8QHNONfJoySvwALRxgDTBmRYPOMEKnp1jjeKwYmV48SPU4wzGD99-8u_kXHWTCD4Geywg5HpBOPpU_ULmG5dPGGxiwmi6hATC8fyHsFTTAyXmBhuMTE8AvKvLbR6xcTwCci68FP1F1RhEzNDFzPDJGaw8lnMYFWLmBmkeM1MTEwMTRMNDZINTZMUhDRON13YwmZkzQH0nZZgfIhnmJ9hYnpugUmmhalZprEB4yRGpoiIU4xShuYGZmbmhgYWFoaWZnqWiRapIbn5UWnFIY5WzFKMbh6MQWzGFoZOJqZRWlzMYX4ughCvfrCXAvEUYTwtEM-wObb-xueNRvZJrKl5uhERGS_4Cxi7GDkEGD0YIxgrGF8xglT9AIcIABgC1NQbAgAA&subChannel=&masterhotelid_tracelogid=644415a10c15b&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=VND&locale=en-XX,Superior Room No Window
Lancaster Hanoi City (Kim Ma),https://www.trip.com/hotels/hanoi-hotel-detail-126754419/lancaster-hanoi-city-center-apartments/?cityId=286&checkIn=2025-09-28&checkOut=2025-09-29&adult=2&children=0&subStamp=3001547&crn=1&ages=&travelpurpose=0&curr=VND&fgt=1&hasAidInUrl=true&mincurr=VND&minprice=2246665.00&mproom=1652620580&link=title&hoteluniquekey=H4sIAAAAAAAA_-Ny4mKSYBJi4mCUsuBY8qt5CpsQo5HBDn6LvuwAjhmMn_fssNnByHSRkQEIvu61d3wIYjWwqDg6vmDc-bn9O-MCFkYpHl83p3AjzzK3FEeTQAVGjeajh4-xeTAGsZlaOFtYWETJcDGHBrsI3v5Zl7WnRMZBijnMz0Xxw8GJcTeXG9onsZZl6ob5ZcwT7mJk8mBcxcjOxWxgZCjA9ImRH9nceGNjAO57Mi-tAAAA&subChannel=&masterhotelid_tracelogid=299853abe3ce4fcda5a8e7b338cc3cbc&NewTaxDescForAmountshowtype0=F&detailFilters=17%7C1~17~1*80%7C1%7C0~80~1*19%7C286~19~286&hotelType=meta&trip_sub1=28_09_2025_1_mapresults_126754419_VN_desktop_selected_21397546789__1_0-LANG_VN-landing&display=inctotal&locale=en-XX,Studio
Lotte Hotel (Khu Nhat Han HN),https://www.trip.com/hotels/hanoi-hotel-detail-96297576/lotte-hotel-hanoi/?cityId=286&checkIn=2025-09-28&checkOut=2025-09-29&adult=2&children=0&subStamp=3001547&crn=1&ages=&travelpurpose=0&curr=VND&fgt=1&hasAidInUrl=true&mincurr=VND&minprice=3358822.00&mproom=1642718994&link=title&hoteluniquekey=H4sIAAAAAAAA_-OK4GKSYBJi4mCU8uOYdG55P5sQp6G5sZGJubGBkcEFMYsfnYwBHDMYXxz5qruCkXEHI9NFRgYgcNrl7vgQzDJe4On4gvHM-U8bGBewMC5kBYlFfBB2lOLxdXMKN_Isc0txNAlUYNRoPnr4GJsHYxCbsZmZgYtrlAwXc5ifi-CHgxPjbi43tJcC8RRhvCTWskzdML-MecJdjEwejKsY2bmYDYwMBZg-MfIjmxtvbAAA5Guqj8MAAAA&subChannel=&masterhotelid_tracelogid=7abc5ce709f44dcdaeea13cf35fa7780&NewTaxDescForAmountshowtype0=F&detailFilters=17%7C1~17~1*80%7C1%7C0~80~1*19%7C286~19~286&hotelType=meta&trip_sub1=28_09_2025_1_mapresults_96297576_VN_desktop_selected___0_0-LANG_VN-landing&display=inctotal&locale=en-XX,Deluxe Twin Room
Melia Hanoi,https://vn.trip.com/hotels/detail/?cityId=286&hotelId=993371&checkIn=2024-07-03&checkOut=2024-07-04&adult=2&children=0&subStamp=720&crn=1&ages=&travelpurpose=0&curr=VND&link=title&hoteluniquekey=H4sIAAAAAAAAAONaz8jFJMEkxMTBKLWEkWPLyunPWIU4zU0sLA3MjA2MDGYxWmyVdUwDgbIOB89ZM4Fgb7dDAM8kRhlOzZj-Q1874hwERda5P6w6EungxMHxZuKsKYwSLDMYb1-w2cgIVm8Z5bCDkekE45IlyxkXMLV0b2PcxcTKceTmXsZDTCwcC7aKnWJiuMTEcIuJ4RETwysmhk9MDL-gCpqYGbqYGSYxg5XNYmZYxMwgxZuSZmmcaGSclmxuYp6kIKRx4V7HFjYjaw5GBUYtwfgQzzA_w8T03AKTTAtTs0xjA8ZJjExhfqcYpQzNDczMzA0NLCwMLc30LBMtUkNy86PSikMcrZilGN08GIPYHI2NTYzdorS4mEODXQQZwOCDvRRzmJ-LIoi94OYNBy0Qz3BmCNOcvduN7JNYyzJ1w_wybvEXMHYxcggwejBGMFYwvmIEqfoBCgUAc8bBK2MBAAA&subChannel=&masterhotelid_tracelogid=df93a23fc747b&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=VND&locale=vi-VN,Deluxe Room
Mercure Hanoi La Gare Hotel,https://www.trip.com/hotels/detail/?cityId=286&hotelId=1965527&checkIn=2024-07-02&checkOut=2024-07-03&adult=2&children=0&subStamp=938&crn=1&travelpurpose=0&curr=VND&link=title&hoteluniquekey=H4sIAAAAAAAAAONawcjFJMEkxMTBKDWXkWPqlp33WIU4LUwNjC0szA2MDNaIWvSnOZ49AwR_qh08NWP6D33dU-8QwDOJUYKTAQjsFK0dBUGM7VkWjk4sHPsO5cxgvP67fCPjwyqRde6Mfg47GJlOMPbdjF_AdPLCS61dTGA1h4DUhpc8p5gYLjEx3GJieMTE8IqJ4RMTwy-IfBMzQxczwyRmsKpZzAyLmBmkeM2NzA1Mk1LSzNLSDIwVhDQmv-_YwmZkzcGowKglGB_iGeZnmJieW2CSaWFqlmlswDiJkSki4hSjlKG5gZmZuaGBhYWhpZmeZaJFakhuflRacYijFbMUo5sHYxCbgamzq5NRlBYXc5ifC9g_DAwf7KVAPEUYTwvEM5wZwjRn73Yj-yTW1DzdiIiMW_wFjF2MHAKMHowRjBWMrxhBqn6AggAAnFDD3lwBAAA&subChannel=&masterhotelid_tracelogid=72705bdf6ff03&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1%7E17%7E1*80%7C0%7C1%7E80%7E0&hotelType=normal&barcurr=VND&locale=en-XX,Classic Double Bed Room With City View
Minasi HanoiOi Hotel,https://vn.trip.com/hotels/detail/?cityId=286&hotelId=51620453&checkIn=2024-07-03&checkOut=2024-07-04&adult=2&children=0&subStamp=1060&crn=1&ages=&travelpurpose=0&curr=VND&link=title&hoteluniquekey=H4sIAAAAAAAAAON6wMjFJMEkxMTBKHWVkeN36_45rEJchkamJmbG5iYGRgZbRSwuNDM6Bu2Qa32dWezguc79YZWIVKlDAE8hAxhYO0xitOQEsX5XGTsKghgeHYaOSvIKLJowFYYwhsUzziAWjg_nWaMYnFg4fn_1ncH49Mo5iRWMjBsZD3_ViOlnsnbYwch0gnHxYacFTKeOvTTexQRWdwhIvXjEeoqJ4RITwy0mhkdMYGNeMTF8YmL4BVHTxMzQxcwwiRmschYzWMEiZgYpHovEZLO0REMDo0RDUwUhjY4XHVvYjKw5GBUYtQTjQzzD_AwT03MLTDItTM0yjQ0YJzEyhfmdYpQyNDcwMzM3NLCwMLQ007NMtEgNyc2PSisOcbRilmJ082AMYnMFhpK5RZQWF3OYn4sgxJcf7KVAPEUYTwvEM5wZwjRn73Yj-yTWskzdML-MW_wFjF2MHAKMHowRjBWMrxhBqn6AQwMAEMH0HJQBAAA&subChannel=&masterhotelid_tracelogid=8ac6fa102a15&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=VND&locale=vi-VN,Premier Double Bed Room
Movenpick Hotel Hanoi Centre,https://www.trip.com/hotels/detail/?cityId=286&hotelId=993377&checkIn=2024-07-30&checkOut=2024-07-31&adult=2&children=0&subStamp=1148&crn=1&travelpurpose=0&curr=VND&link=title&hoteluniquekey=H4sIAAAAAAAAAONazcjFJMEkxMTBKLWAkWNd1-rHrEKMRgb9ohY9bYyOxiDws8PBM2iHXOvrwB6HAJ5JjDKcDCAQdMRB8JtGTP-hhwcdnDg4fu5cNp1RgmUG48MLNisYGTcyguWORjnsYGQ6wbj2ySrGBUwr7vdb7mJi5bh49SDjISYWjiUfxU4xMVxiYrjFxPCIieEVE8MnJoZfUAVNzAxdzAyTmMHKZjEzLGJmkOJNSzEzNkxKNDe1tDSxUBDS-PSmYwubkTUHowKjlmB8iGeYn2Fiem6BSaaFqVmmsQHjJEamiIhTjFKG5gZmZuaGBhYWhpZmepaJFqkhuflRacUhjlbMUoxuHoxBbE4GJuaWxlFaXMyefkGCYC8yfLCXYg7zc1GM4pcIPMZf7KDFHBrsYmj63sLVXUjWIYk1NU83IiLjFn8BYxcjhwCjB2MEYwXjK0aQnh-ggAAACk4y7l8BAAA&subChannel=&masterhotelid_tracelogid=fd631ba759948&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1%7E17%7E1*80%7C0%7C1%7E80%7E0&hotelType=normal&barcurr=VND&locale=en-XX,Classic Twin/King Room - Complimentary daily chocolate hour 5pm-6pm
Muong Thanh Hanoi Centre Hotel,https://www.trip.com/hotels/detail/?cityId=286&hotelId=2510694&checkIn=2024-07-03&checkOut=2024-07-04&adult=2&children=0&subStamp=656&crn=1&ages=&travelpurpose=0&curr=VND&link=title&hoteluniquekey=H4sIAAAAAAAAAOM6wcTFJMEkxMTBKLWXiePhjxNrGS1-Czo-rBJZ5_60wsEzDQTsahwCeAoZQGBBpkMjYzVQ8uGiVIdJjAsYOUGiBj2OjoIgxo4rto5KThx72xcbCuhL9L46MYFRgVETrJMhwsEQxrBoFHS05bq-uMA2xMETxghi4dizViSKhePyMkElR47JdyepCYhLnO7fvRRuhkM01Awgw6LMcYdc6-tAjnAHTxgDaMSbKeJAI_pvCDuxcjzY0MM4g_HZvJmMKxgZNzJqxvQf-nrCy2EHI9MJxnVbQxcwvd-6g3kXE0ThISYWjq6d3KeYGC4xMdxiYngE5K84pP2KieETkPXon8ovqMImZoYuZoZJzGDls5jBqhYxM0jxmpkmJloYJxkapiVaGisIadx82bGFzciaA-h8LcH4EM8wP8PE9NwCk0wLU7NMYwPGSYxMERGnGKUMzQ3MzMwNDSwsDC3N9CwTLVJDcvOj0opDHK2YpRjdPBiD2JxczAwNXKO0uJjD_FwEIcH4wV4KxFOE8bRAPMOZIUxz9m43sk9iTc3TjYjIuMVfwNjFyCHA6MEYwVjB-IoRpOoHOFAAs5Crnv0BAAA&subChannel=&masterhotelid_tracelogid=65aa83b11fa93&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=VND&locale=en-XX,Superior King Room
Nesta Hotel Hanoi,https://www.trip.com/hotels/detail/?cityId=286&hotelId=993461&checkIn=2024-07-17&checkOut=2024-07-18&adult=2&children=0&subStamp=1566&crn=1&ages=&travelpurpose=0&curr=VND&link=title&hoteluniquekey=H4sIAAAAAAAAAOO6xMjFJMEkxMTBKHWckWP9rg0vWA26mC0e8zsygIBCsYMnmLGh1CGApxDMbPB3mMRowwlmL6h0EAQzBEodlOQVWDRhKgxhDItnnEEsHM838kYxOLFz7Fx9xEWCZQbj1os2GxkhSlwcdjAynWD8dNxxAdPfyfuZdjGxcFy5E34ISP1-xHGKieESE8MtJoZHTGBTXjExfGJi-AVR08TM0MXMMIkZrHIWM1jBImYGKV6LRONUi5QUC4tUC4M0BSGN2Q0XtrAZWXMwKjBqCcaHeIb5GSam5xaYZFqYmmUaGzBOYmSKiDjFKGVobmBmZm5oYGFhaGmmZ5lokRqSmx-VVhziaMUsxejmwRjEZmRgaGBuGaXFxezsFwnxO8MHeynmMD8Xxaef5C_xJ6920ALxDJtj62983mhkn8SamqcbEZHxgr-AsYuRQ4DRgzGCsYLxFSNI1Q9QUAAAILcEsIYBAAA&subChannel=&masterhotelid_tracelogid=8a3e8dd88e80f&NewTaxDescForAmountshowtype0=T&detailFilters=17%7C1~17~1*80%7C0%7C1~80~0&hotelType=normal&barcurr=VND&locale=en-XX,Superior Twin Room Non Smoking
